attachment_id	gloss	user_id	height	width	length	train	begin	end	number	aliceai-llm	command-a-reasoning-08-2025	DeepSeek-V3-0324	gemma-3-27b-it	GigaChat-2-Max	GigaChat-Plus	GigaChat-2-Pro	GigaChat-2	gpt-5.2	gpt-oss-120b	Llama-3.1-8B-Instruct	Llama-3.3-70B-Instruct	Olmo-3.1-32B-Instruct	qQwen3-32B	yandex-gpt-5lite	mbart-large-50	mT5-small	nllb-200-distilled-600M	opus-mt-ru-en
468a2170-be26-4cca-af66-11c048efc879	выходные	4d26ad833542291c50de9ce88fb4f64a	1920	1080	119.0	False	0	71	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
97a420bc-3f2d-4c7c-b8d4-d8921c5bc096	выходные	0211b488644476dd0fec656ccb9b74fc	1920	1080	91.0	True	20	62	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
c1ae7f75-8480-4d18-945b-7899bbaa3166	выходные	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	120.0	True	17	75	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
8c4dd650-510f-4e0a-9282-cd10121099c5	выходные	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	92.0	True	6	57	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
dff3e717-7968-4f07-b075-2ba3b3d78bba	выходные	185bd3a81d9d618518d10abebf0d17a8	1920	1080	107.0	True	6	73	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
10be60de-8606-4f4e-994b-711013633eef	выходные	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	124.0	True	11	73	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
2d45b0b7-1e9e-4a39-bf1b-153c798977a5	выходные	95af8e702c909eee7145c6dc1a3d756b	1280	720	87.0	True	0	59	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
d2e8ba31-d30a-48e8-9086-4fc69c93a14b	выходные	185bd3a81d9d618518d10abebf0d17a8	1920	1080	120.0	True	25	91	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
cccc8f85-a75a-444e-abd3-e94c94989469	выходные	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	155.0	True	36	120	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
308c458c-2ace-4ce0-bf52-296da0fb2615	выходные	0211b488644476dd0fec656ccb9b74fc	1920	1080	91.0	True	19	63	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
80e99a70-fcdb-42d9-a62f-92470714c6d0	выходные	12c7911f38c7113ce13c71dbd785ce22	1920	1080	93.0	False	11	63	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
8c43dff8-41cc-4af8-8a79-fc393a52237e	выходные	95af8e702c909eee7145c6dc1a3d756b	1280	720	84.0	True	0	66	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
38f72880-1ab2-4659-99ac-7cfec75125be	выходные	2d84da20c251acaeb3186642fcb04f2e	1920	1080	127.0	True	12	70	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
5fe90aaa-6acf-4628-956e-f6161aae5304	выходные	0041ec866777f12c384b64d8cd636277	1920	1080	140.0	False	28	107	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
87918330-64d6-4956-8750-e6b9b40bbf5a	выходные	9a0784a99ea13a8b06cb103c2c8c7f0f	1920	1080	113.0	False	20	72	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
9a24b342-320f-496c-aaad-25a84687e183	выходные	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	134.0	True	43	102	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
9e7b5b01-f2f1-461a-bfa5-289ee5194a1d	выходные	0211b488644476dd0fec656ccb9b74fc	1920	1080	69.0	True	13	42	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
9c47cb2a-0858-4c36-aaa1-18cbd78e2b86	выходные	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	98.0	True	18	55	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
a941af11-79ef-40bc-ad76-84d63d007cfa	выходные	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	99.0	True	9	57	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
6c1e7a33-8f95-40eb-8328-59fcd7ceb14b	выходные	4299b8ccf39ace57287b463fbe4a489b	1920	960	97.0	False	18	57	29	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНОЙ	ВЫХОДНОЙ	ВЫХОДНЫЕ	СУББОТА	ВЫХОДНОЙ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ	ВЫХОДНЫЕ
b64bc05f-e9b0-444a-87b7-ee9b25020f05	глаз	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	115.0	True	17	69	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
676330f3-6b56-4056-b544-3c375bc738a1	глаз	0211b488644476dd0fec656ccb9b74fc	1920	1080	82.0	True	4	46	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
1af7c9f0-cb68-4ecc-9989-3c5c91a566eb	глаз	185bd3a81d9d618518d10abebf0d17a8	1920	1080	97.0	True	7	61	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
884b032f-a248-4e1e-9f64-9cc7d3aadb2b	глаз	0a11105fbfa6d452b86187db53b753e2	1920	1088	113.0	False	13	61	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
29f38dd1-7ea4-4d7a-bb36-6dce43263d4f	глаз	185bd3a81d9d618518d10abebf0d17a8	1920	1080	98.0	True	23	68	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
6a1090ab-ea06-4751-9229-59e4ba28015b	глаз	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	115.0	True	9	46	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
06129a78-58f5-4729-8ffd-dc77cd70b759	глаз	1860c7f3605089bf0eff0c4e72c7add4	1440	1440	81.0	False	10	55	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
c996aa27-70b0-4ea1-86af-7287a627337f	глаз	46dd04a1caa75ed3082b573cb5a3ad26	1920	1080	88.0	True	2	53	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
86657b83-676a-490e-b10d-e7222e01cc4b	глаз	0211b488644476dd0fec656ccb9b74fc	1920	1080	89.0	True	24	54	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
1a25d426-51ec-438b-b438-6bd23680519d	глаз	0211b488644476dd0fec656ccb9b74fc	1920	1080	69.0	True	4	33	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
e397e4cf-87f8-41e8-9dd7-bdd86985152f	глаз	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	137.0	True	13	71	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
eb8d4295-f705-4f46-a465-20caffeeae9d	глаз	549621beda910160c288e13e4d7e7ae2	1920	1080	57.0	False	0	26	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
3e355ff7-7366-4a4a-b694-cfa5997ad65d	глаз	185bd3a81d9d618518d10abebf0d17a8	1920	1080	95.0	True	20	63	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
20a57fc9-dc18-42b5-a21b-4848f9a57c8d	глаз	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	172.0	True	20	58	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
9c74478b-d759-4d5f-9257-ebf5b930f0c7	глаз	0211b488644476dd0fec656ccb9b74fc	1920	1080	82.0	True	15	50	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
12a35581-9d7b-45f9-a9a3-ca9ed4c25642	глаз	2e900e56b0b0d7fe1c3978e6391fbc91	1920	1080	107.0	False	9	60	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
80e91120-8485-4a04-9998-b16500905e6b	глаз	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	97.0	True	12	63	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
7d8a534d-62a7-4d27-bf74-70139b2f93d3	глаз	185bd3a81d9d618518d10abebf0d17a8	1920	1080	125.0	True	30	73	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
c0eb468f-fb58-4edc-add8-205fa5764855	глаз	cb53e1b60ed438a7164ddea33f4381b4	1920	1080	119.0	False	26	63	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
2590a6b5-5f58-4a90-bdf7-f6d84086d0ef	глаз	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	84.0	True	17	51	30	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ	ГЛАЗ
0a21c5ba-f0a4-44d5-8ee4-37c0ddb13d07	говорить	2e900e56b0b0d7fe1c3978e6391fbc91	1920	1080	73.0	False	9	47	31	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	ГОВОРИТЬ		БЕСЕДОВАТЬ	БЕСЕДОВАЛИ	БЕСЕДОВАТЬ		БЕСЕДОВАЛИ	ГОВОРИТЬ	ГОВОРИТЬ		ГОВОРИТЬ
ff0b6264-ac46-4cfb-858d-9cf122af185b	говорить	46dd04a1caa75ed3082b573cb5a3ad26	1920	1080	71.0	True	5	40	31	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	ГОВОРИТЬ		БЕСЕДОВАТЬ	БЕСЕДОВАЛИ	БЕСЕДОВАТЬ		БЕСЕДОВАЛИ	ГОВОРИТЬ	ГОВОРИТЬ		ГОВОРИТЬ
94529aa6-ca2e-4860-843e-8dcdd3b0cc6b	говорить	cb53e1b60ed438a7164ddea33f4381b4	1920	1080	131.0	False	25	69	31	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	ГОВОРИТЬ		БЕСЕДОВАТЬ	БЕСЕДОВАЛИ	БЕСЕДОВАТЬ		БЕСЕДОВАЛИ	ГОВОРИТЬ	ГОВОРИТЬ		ГОВОРИТЬ
b6bd6bbb-23ef-4fce-ac17-b8981da5f842	говорить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	109.0	True	2	54	31	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	ГОВОРИТЬ		БЕСЕДОВАТЬ	БЕСЕДОВАЛИ	БЕСЕДОВАТЬ		БЕСЕДОВАЛИ	ГОВОРИТЬ	ГОВОРИТЬ		ГОВОРИТЬ
1faad2fd-6f66-472c-b42c-01579f23e571	говорить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	93.0	True	10	58	31	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	ГОВОРИТЬ		БЕСЕДОВАТЬ	БЕСЕДОВАЛИ	БЕСЕДОВАТЬ		БЕСЕДОВАЛИ	ГОВОРИТЬ	ГОВОРИТЬ		ГОВОРИТЬ
73794ebc-5394-410e-961d-3f3700779219	говорить	a2d3f7227726ed3846d9bac38734e85b	1280	720	91.0	False	10	54	31	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	ГОВОРИТЬ		БЕСЕДОВАТЬ	БЕСЕДОВАЛИ	БЕСЕДОВАТЬ		БЕСЕДОВАЛИ	ГОВОРИТЬ	ГОВОРИТЬ		ГОВОРИТЬ
98047ef9-740c-4f46-92c0-c53cc1387abc	говорить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	125.0	True	28	79	31	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	ГОВОРИТЬ		БЕСЕДОВАТЬ	БЕСЕДОВАЛИ	БЕСЕДОВАТЬ		БЕСЕДОВАЛИ	ГОВОРИТЬ	ГОВОРИТЬ		ГОВОРИТЬ
df5d4cbe-a731-4416-9157-ed458f0f3993	говорить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	78.0	True	4	39	31	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	БЕСЕДОВАТЬ	ГОВОРИТЬ		БЕСЕДОВАТЬ	БЕСЕДОВАЛИ	БЕСЕДОВАТЬ		БЕСЕДОВАЛИ	ГОВОРИТЬ	ГОВОРИТЬ		ГОВОРИТЬ
